displacement 	force 	time
-3.507870428897609116e+01	-1.294543557093400965e+00	1.397397397397397434e+01
-3.499016623761175993e+01	-1.206005505729072613e+00	1.401401401401401436e+01
-3.485555911691553632e+01	-1.071398385032848566e+00	1.405405405405405439e+01
-3.467496997285594773e+01	-8.908092409732608630e-01	1.409409409409409442e+01
-3.444863003709759397e+01	-6.644693052149062140e-01	1.413413413413413444e+01
-3.417691457795226739e+01	-3.927538460695787492e-01	1.417417417417417447e+01
-3.386033952495861854e+01	-1.080800478343824922e-01	1.421421421421421449e+01
-3.349950527850653259e+01	1.255779233842448384e-01	1.425425425425425452e+01
-3.309501168024696938e+01	3.057554716233302217e-01	1.429429429429429455e+01
-3.264744527114245898e+01	4.377062009181978963e-01	1.433433433433433457e+01
-3.215738755550967198e+01	5.300912168710187888e-01	1.437437437437437460e+01
-3.162542863290721229e+01	5.924804479677824309e-01	1.441441441441441462e+01
-3.105218221752102892e+01	6.336695582543359073e-01	1.445445445445445465e+01
-3.043829934692959682e+01	6.608233110799934806e-01	1.449449449449449467e+01
-2.978447938940276174e+01	6.792611112168615017e-01	1.453453453453453470e+01
-2.909147798387557771e+01	6.926372327833573150e-01	1.457457457457457473e+01
-2.836011218381189281e+01	7.032957762151521575e-01	1.461461461461461475e+01
-2.759126336413963188e+01	7.126489346625912713e-01	1.465465465465465478e+01
-2.678587849529349185e+01	7.214983570198247875e-01	1.469469469469469480e+01
-2.594497030228033196e+01	7.302730203229270689e-01	1.473473473473473483e+01
-2.506961669537648874e+01	7.391882877996134305e-01	1.477477477477477485e+01
-2.416095973331740865e+01	7.483438304097664862e-01	1.481481481481481488e+01
-2.322020428136764281e+01	7.577797784384799895e-01	1.485485485485485491e+01
-2.224861645891427031e+01	7.675069551279342095e-01	1.489489489489489493e+01
-2.124752192893033254e+01	7.775222523763972715e-01	1.493493493493493496e+01
-2.021830405730041846e+01	7.878160560699615234e-01	1.497497497497497498e+01
