displacement 	force 	time
4.406695380129970196e-01	-5.552995278537975476e-01	4.948948948948948612e+01
3.079483804270062852e-01	-6.101082310857345314e-01	4.954954954954954616e+01
1.745630890170821736e-01	-6.584954372813690560e-01	4.960960960960960620e+01
4.094910153822881038e-02	-7.010752304845871974e-01	4.966966966966966623e+01
-9.246961592886290826e-02	-7.384452465848085900e-01	4.972972972972972627e+01
-2.252789101149663686e-01	-7.711734558440291876e-01	4.978978978978978631e+01
-3.570731902779082367e-01	-7.997896852514493338e-01	4.984984984984984635e+01
-4.874546067463058074e-01	-8.247808404218952560e-01	4.990990990990990639e+01
-6.160324832871669765e-01	-8.465882681000406196e-01	4.996996996996996643e+01
-7.424221744457850658e-01	-8.656096680995885029e-01	5.003003003003002647e+01
-8.662453591539854836e-01	-8.821986099528746905e-01	5.009009009009008651e+01
-9.871297900083652044e-01	-8.966687020436364675e-01	5.015015015015014654e+01
-1.104709350629098363e+00	-9.092936442277446130e-01	5.021021021021020658e+01
-1.218623949147690011e+00	-9.203127865299002286e-01	5.027027027027026662e+01
-1.328520136768408300e+00	-9.299326790860669156e-01	5.033033033033032666e+01
-1.434051117993046631e+00	-9.383346195622065400e-01	5.039039039039038670e+01
-1.534877624072984892e+00	-9.456737607288311365e-01	5.045045045045044674e+01
-1.630668392489950103e+00	-9.520830410967977553e-01	5.051051051051050678e+01
-1.721100771311597555e+00	-9.576757612415136567e-01	5.057057057057056682e+01
-1.805861683763063663e+00	-9.625489342143702665e-01	5.063063063063062685e+01
-1.884648245493962815e+00	-9.667842924217373568e-01	5.069069069069068689e+01
-1.957168982461101825e+00	-9.704517182753658044e-01	5.075075075075074693e+01
-2.023144043089874167e+00	-9.736090486643934616e-01	5.081081081081080697e+01
-2.082306080044570518e+00	-9.763044524071581298e-01	5.087087087087086701e+01
-2.134400768632090273e+00	-9.785775420834753602e-01	5.093093093093092705e+01
-2.179188378270379367e+00	-9.804605215087858205e-01	5.099099099099098709e+01
-2.216445177514752007e+00	-9.819788942661601405e-01	5.105105105105104712e+01
-2.245962609228498330e+00	-9.831520465326915037e-01	5.111111111111110716e+01
-2.267548741407297452e+00	-9.839937659768828171e-01	5.117117117117116720e+01
-2.281029028068554343e+00	-9.845126123602454538e-01	5.123123123123122724e+01
-2.286246924561690985e+00	-9.847120611165546267e-01	5.129129129129129439e+01
-2.283065271809512797e+00	-9.814684992352605830e-01	5.135135135135135442e+01
-2.271378319231019294e+00	-9.697815466567665244e-01	5.141141141141141446e+01
-2.251127508529599641e+00	-9.495307359553470938e-01	5.147147147147147450e+01
-2.222303892450594454e+00	-9.207071198763419062e-01	5.153153153153153454e+01
-2.184948337605453705e+00	-8.833515650312010470e-01	5.159159159159159458e+01
-2.139151359798636687e+00	-8.375545872243841394e-01	5.165165165165165462e+01
-2.085053169310254972e+00	-7.834563967360025361e-01	5.171171171171171466e+01
-2.022842938798845136e+00	-7.212461662245926997e-01	5.177177177177177470e+01
-1.952757969534004046e+00	-6.511611969597519423e-01	5.183183183183183473e+01
-1.875082921146605353e+00	-5.734861485723531382e-01	5.189189189189189477e+01
-1.790148626778681917e+00	-4.885518542044298140e-01	5.195195195195195481e+01
-1.698330406352934752e+00	-3.967336337786830369e-01	5.201201201201201485e+01
-1.600046413868627893e+00	-2.984496412943759558e-01	5.207207207207207489e+01
-1.495755482466206265e+00	-1.941587098919546062e-01	5.213213213213213493e+01
-1.385955736323599918e+00	-8.435896374934839792e-02	5.219219219219219497e+01
-1.271181735419971037e+00	2.949010604028524940e-02	5.225225225225225500e+01
-1.151994897086880965e+00	1.371752384547713643e-01	5.231231231231231504e+01
-1.028953463661914425e+00	2.358068041613493593e-01	5.237237237237237508e+01
-9.025983903012856358e-01	3.253709243998654244e-01	5.243243243243243512e+01
-7.734531900207227695e-01	4.060915527363135880e-01	5.249249249249249516e+01
-6.420233185257323560e-01	4.783675912905838157e-01	5.255255255255255520e+01
-5.087975443747144721e-01	5.427166360343818052e-01	5.261261261261261524e+01
-3.742486675142170927e-01	5.997301921644765388e-01	5.267267267267267528e+01
-2.388352247918396343e-01	6.500361248759665145e-01	5.273273273273273531e+01
-1.030032625623059916e-01	6.942699924514970089e-01	5.279279279279279535e+01
3.281278763622298700e-02	7.330538626715320527e-01	5.285285285285285539e+01
1.681887670840593874e-01	7.669816435401435317e-01	5.291291291291291543e+01
3.027096285289009314e-01	7.966089431698111234e-01	5.297297297297297547e+01
4.359676458329271309e-01	8.224467484788234861e-01	5.303303303303303551e+01
5.675623258458706299e-01	8.449602008082082172e-01	5.309309309309309555e+01
6.970996853782178704e-01	8.645672787794455028e-01	5.315315315315315559e+01
8.241918486854388215e-01	8.816407683510308901e-01	5.321321321321321562e+01
9.484569908686739659e-01	8.965091419908512993e-01	5.327327327327327566e+01
1.069519160146065850e+00	9.094619843668252379e-01	5.333333333333333570e+01
1.187008459411040606e+00	9.207504334854798023e-01	5.339339339339339574e+01
1.300561619499368549e+00	9.305943586798426370e-01	5.345345345345345578e+01
1.409822030836379803e+00	9.391822449039282095e-01	5.351351351351351582e+01
1.514440258900369596e+00	9.466771072091285655e-01	5.357357357357357586e+01
1.614075030693803647e+00	9.532187040303056191e-01	5.363363363363363590e+01
1.708393494442169258e+00	9.589255311306793539e-01	5.369369369369369593e+01
1.797072350864898471e+00	9.638996776599885186e-01	5.375375375375375597e+01
1.879797967529042380e+00	9.682262727124476553e-01	5.381381381381381601e+01
1.956267936183368139e+00	9.719782009399481337e-01	5.387387387387387605e+01
2.026191790318997654e+00	9.752160605664988990e-01	5.393393393393393609e+01
2.089291954433988074e+00	9.779903331393264843e-01	5.399399399399399613e+01
2.145304454145784412e+00	9.803430711666737407e-01	5.405405405405405617e+01
2.193979059208547522e+00	9.823079419449463057e-01	5.411411411411411621e+01
2.235080619077970177e+00	9.839123832971111705e-01	5.417417417417417624e+01
2.268389705192302319e+00	9.851771458710287810e-01	5.423423423423423628e+01
2.293704800719464032e+00	9.861178976287201525e-01	5.429429429429429632e+01
2.310841674061379525e+00	9.867449436417627950e-01	5.435435435435435636e+01
2.319634058042529201e+00	9.870636435631331418e-01	5.441441441441441640e+01
2.319934481651239722e+00	9.861815035758147996e-01	5.447447447447447644e+01
2.311620730663378254e+00	9.778677525879526655e-01	5.453453453453453648e+01
2.294613481931916166e+00	9.608605038564903555e-01	5.459459459459459651e+01
2.268884202285722740e+00	9.351312242102969297e-01	5.465465465465465655e+01
2.234454876890614727e+00	9.007018988151875849e-01	5.471471471471471659e+01
2.191398549485930491e+00	8.576455714105037931e-01	5.477477477477477663e+01
2.139838892734673426e+00	8.060859146592460611e-01	5.483483483483483667e+01
2.079949688346697023e+00	7.461967102712693256e-01	5.489489489489489671e+01
2.011954350285232174e+00	6.782013722098043651e-01	5.495495495495495675e+01
1.936124922666761172e+00	6.023719445913330306e-01	5.501501501501501679e+01
1.852780904556501129e+00	5.190279264810735427e-01	5.507507507507507682e+01
1.762287842130769278e+00	4.285348640553414690e-01	5.513513513513513686e+01
1.665055774533417354e+00	3.313027964579897122e-01	5.519519519519519690e+01
1.561537264959180549e+00	2.277842868837527956e-01	5.525525525525525694e+01
1.452225304157308550e+00	1.184723260818806162e-01	5.531531531531531698e+01
1.337651005447488384e+00	3.943696279043456751e-03	5.537537537537537702e+01
1.218378424046323572e+00	-1.074985659329424359e-01	5.543543543543543706e+01
1.094977517903901854e+00	-2.097689280176682769e-01	5.549549549549549710e+01
9.680025668655506399e-01	-3.027705555199202703e-01	5.555555555555555713e+01
8.379897434816832025e-01	-3.866746721062611636e-01	5.561561561561561717e+01
